,Month,WeekOfMonth,DayOfWeek,Make_Honda,Make_Toyota,Make_Ford,Make_Mazda,Make_Chevrolet,Make_Pontiac,Make_Accura,Make_Dodge,Make_Mercury,Make_Jaguar,Make_Nisson,Make_VW,Make_Saab,Make_Saturn,Make_Porche,Make_BMW,Make_Mecedes,Make_Ferrari,Make_Lexus,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus_Single,MaritalStatus_Married,MaritalStatus_Widow,MaritalStatus_Divorced,Age,Fault,PolicyType_Sport - Liability,PolicyType_Sport - Collision,PolicyType_Sedan - Liability,PolicyType_Utility - All Perils,PolicyType_Sedan - All Perils,PolicyType_Sedan - Collision,PolicyType_Utility - Collision,PolicyType_Utility - Liability,PolicyType_Sport - All Perils,VehicleCategory_Sport,VehicleCategory_Utility,VehicleCategory_Sedan,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy_Liability,BasePolicy_Collision,BasePolicy_All Perils,,FraudFound_P
10666,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,0,0,1,0,0,35,1,0,1,0,0,0,0,0,0,0,1,0,0,69001,10668,9,400,4,31,31,0,6,33,0,0,1,0,0,1,1995,0,1,0,,1
10667,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,1,0,0,41,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,10669,5,400,4,31,31,1,7,38,0,0,1,6,6,2,1995,1,0,0,,0
10668,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,0,0,1,0,0,46,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10670,8,400,4,31,31,2,5,45.5,0,0,1,1,0,1,1995,0,1,0,,0
10669,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,0,1,0,0,0,29,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10671,12,400,2,31,31,2,6,33,0,0,1,6,0,1,1995,0,1,0,,0
10670,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,3,0,0,1,0,0,37,1,0,0,0,0,0,1,0,0,0,0,0,1,49500,10672,2,400,2,31,31,2,7,38,0,0,1,6,0,1,1995,0,1,0,,0
10671,3,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1,0,0,0,33,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10673,2,400,1,31,31,1,5,33,0,0,1,6,0,1,1995,0,1,0,,0
10672,3,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,0,1,0,0,0,29,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10674,10,400,4,31,31,1,5,33,0,0,1,0,0,1,1995,0,1,0,,0
10673,3,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,4,1,1,0,0,0,32,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,10675,6,400,2,31,31,2,4,33,0,0,1,3,0,1,1995,1,0,0,,0
10674,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,0,1,0,0,0,43,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10676,3,400,3,31,31,2,7,38,0,0,1,1,0,1,1995,0,1,0,,0
10675,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,0,1,0,0,52,0,0,0,0,0,1,0,0,0,0,0,0,1,34500,10677,10,400,2,31,31,0,8,45.5,0,0,1,6,0,1,1995,0,0,1,,0
10676,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,0,0,1,0,0,69,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,10678,8,400,3,31,31,2,8,66,0,0,1,6,0,1,1995,1,0,0,,0
10677,3,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,1,0,0,52,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,10679,7,400,3,31,31,1,8,45.5,0,0,1,1,0,1,1995,0,1,0,,0
10678,6,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,0,1,0,0,0,35,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10680,15,400,2,31,31,0,6,33,0,0,1,0,0,1,1995,0,1,0,,0
10679,6,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,3,0,0,1,0,0,43,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,10681,12,400,2,31,31,1,7,38,0,0,1,0,0,1,1995,0,1,0,,0
10680,6,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,1,0,1,0,0,0,21,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,10682,14,400,2,31,31,2,5,28,0,0,1,3,0,1,1995,1,0,0,,0
10681,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,1,1,0,1,0,0,30,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,10683,12,400,2,31,31,2,7,33,0,0,1,6,0,1,1995,1,0,0,,0
10682,6,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,1,1,0,1,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,10684,9,400,1,31,31,2,6,38,0,0,1,0,0,1,1995,0,1,0,,0
10683,7,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,1,0,0,1,0,0,54,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10685,15,400,4,31,31,2,8,45.5,0,0,1,1,0,1,1995,0,1,0,,0
10684,7,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,3,0,0,1,0,0,33,0,0,0,1,0,0,0,0,0,0,1,0,0,24500,10686,10,400,4,31,31,2,7,33,0,0,1,0,0,1,1995,1,0,0,,0
10685,9,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,2,0,1,0,0,0,44,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,10687,15,400,3,31,31,0,7,38,0,0,1,3,0,1,1995,1,0,0,,0
10686,11,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,1,0,1,0,0,0,21,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,10688,3,400,1,31,31,2,5,28,0,0,1,6,0,1,1995,1,0,0,,0
10687,11,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,2,1,1,0,0,0,39,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,10689,4,400,3,31,31,1,6,38,0,0,1,3,0,1,1995,0,0,1,,0
10688,11,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,1,0,0,36,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10690,5,400,1,31,31,0,7,38,0,0,1,0,6,2,1995,0,1,0,,0
10689,11,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,3,0,0,1,0,0,29,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10691,6,400,2,31,31,1,6,33,0,0,1,0,0,1,1995,0,1,0,,0
10690,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,3,0,1,0,0,0,33,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10692,13,400,3,31,31,5,5,33,0,0,1,0,0,1,1995,0,1,0,,1
10691,11,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,1,0,0,41,1,0,0,0,0,1,0,0,0,0,0,0,1,69001,10693,7,400,1,31,31,2,7,38,0,0,1,3,0,1,1995,0,0,1,,0
10692,3,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,1,0,0,44,0,0,1,0,0,0,0,0,0,0,1,0,0,69001,10694,4,400,3,31,31,0,7,38,0,0,1,6,0,1,1995,0,1,0,,0
10693,8,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,5,1,1,0,0,0,33,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,10695,2,400,2,31,31,1,7,33,0,0,1,1,0,1,1995,0,1,0,,0
10694,8,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,1,0,0,1,0,0,26,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,10696,13,700,4,31,31,5,7,33,0,0,1,1,0,1,1995,1,0,0,,0
10695,7,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,1,0,1,0,0,26,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,10697,13,400,4,31,31,5,6,33,0,0,1,0,0,1,1995,1,0,0,,0
10696,3,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,1,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,10698,7,400,1,31,31,0,7,33,0,0,1,6,0,1,1995,0,1,0,,0
10697,3,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,1,0,1,0,0,36,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,10699,10,400,4,31,31,2,6,38,0,0,0,1,0,1,1995,0,1,0,,1
10698,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,3,1,0,1,0,0,33,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,10700,9,400,3,31,31,2,6,33,0,0,1,0,0,1,1995,1,0,0,,0
10699,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,2,0,0,1,0,0,34,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,10701,16,400,3,31,31,5,6,33,0,0,1,3,0,1,1995,1,0,0,,0
10700,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,9,2,0,0,1,0,0,31,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,10702,8,400,1,31,31,5,7,33,0,0,1,1,0,3.5,1995,1,0,0,,0
10701,3,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,1,0,0,39,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10703,15,400,3,31,31,0,7,38,0,0,1,0,0,1,1995,0,1,0,,1
10702,3,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,1,0,0,46,1,0,0,0,0,1,0,0,0,0,0,0,1,69001,10704,7,400,3,31,31,2,7,45.5,0,0,1,1,0,1,1995,0,0,1,,1
10703,7,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,0,1,0,0,36,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10705,8,400,2,31,31,2,7,38,0,0,1,3,0,1,1995,0,1,0,,0
10704,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,4,0,0,1,0,0,77,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10706,6,400,4,31,31,2,8,66,0,0,1,0,0,1,1995,0,1,0,,0
10705,6,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,0,1,0,0,0,27,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,10707,6,400,3,31,31,2,6,33,0,0,1,0,0,1,1995,1,0,0,,0
10706,6,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,3,0,0,1,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,10708,4,400,2,31,31,2,7,33,0,0,1,6,0,1,1995,0,0,1,,0
10707,6,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,0,1,0,0,0,36,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,10709,7,400,2,31,31,5,8,38,0,0,1,6,0,1,1995,1,0,0,,0
10708,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,0,1,0,0,41,0,0,0,0,0,1,0,0,0,0,0,0,1,19999,10710,13,400,3,31,31,0,7,38,1,0,1,0,0,1,1995,0,0,1,,0
10709,5,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,1,1,0,0,0,31,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,10711,7,500,4,31,31,0,6,33,0,0,1,0,2.5,2,1995,0,1,0,,1
10710,5,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,0,0,1,0,0,44,1,0,0,0,0,1,0,0,0,0,0,0,1,49500,10712,16,400,2,31,31,5,8,38,0,0,1,3,0,1,1995,0,0,1,,0
10711,5,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,2,0,0,1,0,0,44,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10713,13,400,1,31,31,1,6,38,0,0,1,0,0,1,1995,0,1,0,,0
10712,5,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,0,0,1,0,0,44,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,10714,16,400,3,31,31,2,7,38,0,0,1,0,0,1,1995,1,0,0,,0
10713,4,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,0,0,1,0,0,30,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10715,16,400,4,31,31,5,6,33,1,0,1,0,0,1,1995,0,1,0,,0
10714,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,0,0,1,0,0,50,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,10716,10,400,1,31,31,2,6,45.5,0,0,1,0,0,1,1995,1,0,0,,0
10715,4,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,0,0,1,0,0,56,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,10717,10,400,1,31,31,0,8,58,0,0,1,0,0,1,1995,1,0,0,,0
10716,3,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,0,0,1,0,0,38,0,0,0,0,0,0,1,0,0,0,0,0,1,34500,10718,10,400,1,31,31,1,8,38,0,0,1,6,0,1,1995,0,1,0,,0
10717,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,0,0,1,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0,1,19999,10719,16,400,1,31,31,1,7,33,0,0,1,6,0,1,1995,0,0,1,,0
10718,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,0,0,1,0,0,37,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,10720,12,400,3,31,31,1,8,38,0,0,1,6,0,1,1995,1,0,0,,0
10719,3,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,1,0,0,0,35,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,10721,10,400,4,31,31,2,6,33,1,0,1,3,0,1,1995,0,1,0,,0
10720,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,1,1,0,0,0,43,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,10722,13,400,4,31,31,2,6,38,0,0,1,0,0,1,1995,1,0,0,,0
10721,3,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,0,1,0,0,37,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,10723,5,400,2,22.5,31,0,7,38,0,0,1,0,0,1,1995,0,1,0,,0
10722,3,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,1,0,0,54,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,10724,3,400,2,31,31,5,7,45.5,0,0,1,3,0,1,1995,0,1,0,,0
10723,3,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,0,0,1,0,0,46,1,0,0,0,0,0,1,0,0,0,0,0,1,69001,10725,9,400,3,31,31,2,8,45.5,0,0,1,6,0,1,1995,0,1,0,,1
10724,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,48,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,10726,15,400,1,31,31,2,7,45.5,0,0,1,0,0,1,1995,1,0,0,,0
10725,3,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,1,0,0,26,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10727,16,400,1,31,31,2,4,33,0,0,1,0,0,1,1995,0,1,0,,0
10726,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,2,0,0,1,0,0,65,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,10728,14,400,3,31,31,0,7,58,0,0,1,0,0,1,1995,0,0,1,,0
10727,2,3,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,33,0,0,0,0,0,0,1,0,0,0,0,0,1,34500,10729,11,400,1,31,31,1,7,33,0,0,1,6,0,1,1995,0,1,0,,0
10728,2,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,1,1,0,0,0,35,1,0,0,1,0,0,0,0,0,0,1,0,0,19999,10730,6,400,1,31,31,5,5,33,0,0,1,0,0,1,1995,1,0,0,,0
10729,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,1,0,0,0,34,1,0,0,1,0,0,0,0,0,0,1,0,0,19999,10731,2,400,2,31,31,5,5,33,0,0,1,0,0,1,1995,1,0,0,,0
10730,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,0,0,1,0,0,38,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,10732,15,400,3,31,31,2,8,38,0,0,1,1,6,2,1995,0,1,0,,0
10731,3,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,1,0,0,0,26,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10733,6,400,2,31,31,2,6,33,1,0,1,1,0,1,1995,0,1,0,,1
10732,10,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,1,1,0,1,0,0,53,0,0,0,1,0,0,0,0,0,0,1,0,0,24500,10734,7,400,4,31,31,5,8,45.5,0,0,1,0,0,1,1995,1,0,0,,0
10733,10,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,5,0,0,1,0,0,62,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,10735,13,400,3,31,31,0,8,58,0,0,1,6,0,1,1995,1,0,0,,0
10734,10,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,1,0,1,0,0,0,32,1,0,0,0,0,1,0,0,0,0,0,0,1,69001,10736,8,400,1,31,31,0,7,33,0,0,1,6,0,1,1995,0,0,1,,0
10735,10,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,4,0,0,1,0,0,66,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,10737,14,400,2,31,31,5,8,66,0,0,1,6,0,1,1995,0,1,0,,0
10736,10,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,4,0,0,1,0,0,31,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,10738,6,400,1,31,31,1,5,33,0,0,1,0,0,1,1995,0,1,0,,0
10737,10,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,2,0,0,1,0,0,65,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,10739,16,400,2,31,31,5,8,58,0,0,1,3,1,1,1995,1,0,0,,0
10738,10,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,10,3,0,1,0,0,0,31,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,10740,8,400,4,31,31,2,7,33,0,0,1,0,0,1,1995,1,0,0,,0
10739,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,1,0,0,1,0,0,33,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10741,13,400,4,31,31,2,7,33,0,0,1,1,0,1,1995,0,1,0,,0
10740,9,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,4,0,0,1,0,0,53,0,0,0,0,0,1,0,0,0,0,0,0,1,19999,10742,8,400,4,31,31,1,8,45.5,0,0,1,1,0,1,1995,0,0,1,,0
10741,9,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,3,0,0,1,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,10743,11,400,1,31,31,0,6,33,0,0,1,0,0,3.5,1995,0,1,0,,0
10742,9,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,0,0,1,0,0,36,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10744,1,400,4,31,31,0,7,38,0,0,1,1,0,1,1995,0,1,0,,0
10743,9,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,2,0,1,0,0,0,29,1,0,0,0,1,0,0,0,0,0,0,1,0,69001,10745,12,400,4,31,31,0,6,33,0,0,1,0,0,1,1995,0,0,1,,0
10744,9,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,2,0,0,1,0,0,65,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,10746,10,400,3,31,31,0,8,58,0,0,1,0,0,1,1995,0,1,0,,0
10745,3,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,0,1,0,0,0,42,0,0,0,0,0,0,1,0,0,0,0,0,1,69001,10747,11,400,3,31,31,0,7,38,0,0,1,0,0,1,1995,0,1,0,,0
10746,7,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,4,0,0,1,0,0,29,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,10748,1,400,3,31,31,2,6,33,0,0,1,0,0,1,1995,0,0,1,,0
10747,3,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,0,1,0,0,39,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10749,16,400,4,31,31,2,8,38,0,0,1,0,0,1,1995,0,1,0,,1
10748,6,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,1,0,1,0,0,43,1,0,0,0,0,1,0,0,0,0,0,0,1,19999,10750,7,400,2,31,31,0,7,38,0,0,1,6,0,1,1995,0,0,1,,0
10749,6,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,1,0,0,1,0,0,44,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,10751,1,400,4,31,31,2,8,38,0,0,1,1,0,1,1995,1,0,0,,0
10750,6,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,1,1,0,0,0,30,0,0,0,1,0,0,0,0,0,0,1,0,0,24500,10752,16,400,1,31,31,2,6,33,0,0,1,0,0,1,1995,1,0,0,,0
10751,6,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,3,0,1,0,0,0,16.5,0,0,0,0,0,0,1,0,0,0,0,0,1,69001,10753,2,400,1,31,31,2,0,16.5,0,0,1,0,6,2,1995,0,1,0,,0
10752,6,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,3,0,0,1,0,0,41,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,10754,8,400,4,31,31,0,7,38,0,0,1,3,0,1,1995,1,0,0,,0
10753,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,3,0,0,1,0,0,38,1,0,0,0,0,1,0,0,0,0,0,0,1,19999,10755,2,400,2,31,31,0,8,38,0,0,1,0,0,1,1995,0,0,1,,0
10754,6,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,2,0,0,1,0,0,29,0,0,0,1,0,0,0,0,0,0,1,0,0,24500,10756,4,400,4,31,31,2,6,33,0,0,1,0,0,1,1995,1,0,0,,0
10755,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,3,1,0,1,0,0,30,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10757,6,400,3,31,31,2,6,33,0,0,1,0,0,1,1995,0,1,0,,0
10756,5,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,1,0,0,36,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,10758,16,700,1,31,31,2,7,38,0,0,1,0,0,1,1995,1,0,0,,0
10757,5,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,0,1,0,0,33,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10759,6,400,4,31,31,1,6,33,0,0,1,0,0,1,1995,0,1,0,,0
10758,5,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,1,0,0,0,30,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,10760,14,400,4,31,31,0,6,33,0,0,1,1,0,1,1995,1,0,0,,0
10759,4,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,4,0,1,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0,1,69001,10761,6,400,2,31,31,1,7,33,0,0,1,6,0,1,1995,0,0,1,,0
10760,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,0,0,1,0,0,60,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,10762,14,500,3,31,31,0,7,58,0,0,1,0,2.5,1,1995,0,1,0,,0
